OwnerAge,CarPrice,NumberOfSuppliments,PastNumberOfClaims,AccidentArea_Rural,AccidentArea_Urban,OwnerGender_Female,OwnerGender_Male,Fault_Policy Holder,Fault_Third Party,CarCategory_Sedan,CarCategory_Sport,CarCategory_Utility,PoliceReportFiled_No,PoliceReportFiled_Yes,WitnessPresent_No,WitnessPresent_Yes,AgentType_External,AgentType_Internal,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability,IsAddressChanged_No,IsAddressChanged_Yes
27,26899,6,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
61,42962,7,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,24135,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,25909,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,10620,4,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,21738,6,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,15976,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
21,13420,3,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,13351,2,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,36240,0,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,34643,6,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,22787,1,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,28896,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,22342,6,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
60,15762,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,24126,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,22257,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,23983,6,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
24,20425,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,24083,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,26086,0,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,28021,6,5,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,21557,3,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,20146,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
38,34012,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
54,25900,7,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,26436,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
65,23414,5,4,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
41,33446,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,28168,0,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,24120,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,24695,1,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,17188,7,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
44,35631,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
23,25575,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,24168,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
47,30286,1,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
48,22460,6,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
41,25985,2,3,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,25331,0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,37321,7,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,21158,2,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
42,36440,7,2,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
41,35095,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,23923,3,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,23211,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
58,20910,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
48,28407,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,25479,3,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,24136,4,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,25974,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
48,12958,0,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,21856,2,5,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
55,28658,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,22638,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,20105,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
56,33693,4,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,25209,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,36282,7,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,21630,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,23015,3,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,26321,5,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,31781,3,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
34,27562,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,21303,7,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
46,37272,0,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
40,15670,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,22676,0,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
51,21034,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,25988,1,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,32285,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,28001,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,43331,0,5,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
21,21802,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,24612,4,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
55,32511,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
55,31062,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
36,37411,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
34,26492,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,27610,0,4,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
48,28402,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
42,10936,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,35566,6,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,37222,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,20962,7,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
21,35843,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,27462,6,6,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,18041,7,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
37,25235,1,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
29,32408,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
36,12272,6,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,22145,6,3,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,38103,7,2,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
52,16088,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,26375,7,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,22885,2,2,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
38,20650,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,26629,6,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,25322,1,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
40,36590,6,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,31994,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,26397,7,3,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,24557,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,31939,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
51,25202,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
45,21621,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
52,23262,1,3,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,21225,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,27277,2,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
38,30612,7,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
51,21215,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,21690,3,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,21890,5,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,22442,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,24197,0,2,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,36000,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
54,24733,2,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,27753,0,6,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,20666,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,36406,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,23385,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,24328,0,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,22966,6,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,22175,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,27711,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,35426,4,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,26245,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,25785,1,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
33,32347,2,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,30127,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
56,22195,0,4,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,25667,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,27742,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,25864,7,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
38,37421,6,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
52,34044,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
40,25054,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,23430,0,4,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,24751,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,25602,0,2,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
46,46065,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
24,35589,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,27079,6,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,37777,5,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
57,22080,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
67,19416,2,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,25176,3,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,20984,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,21660,1,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
60,33567,7,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
31,28384,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,20717,2,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
32,26426,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,26586,7,5,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,21922,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,21972,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
51,15435,4,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,35354,2,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
31,21250,4,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
51,52495,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
61,22260,7,4,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,30570,0,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,33069,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,52723,6,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,31457,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
40,28599,2,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,32020,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
67,18705,2,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
34,38032,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
48,28753,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,34842,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,30104,1,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
45,28165,6,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,37478,2,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,26948,5,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
26,30628,7,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,28846,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
62,22383,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
41,35154,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
36,32445,4,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
49,21991,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,24241,7,4,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
63,19241,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
25,18197,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,22424,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,24378,2,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
72,15399,4,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
40,28488,2,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
64,18372,2,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,26509,1,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,27240,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
53,22137,7,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
61,26986,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
63,21932,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
48,42853,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,26259,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
23,13730,0,3,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,26929,7,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
63,21119,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
30,23577,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,19783,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,22728,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
43,24349,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
44,37365,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,35615,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
53,30865,3,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,21191,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
46,33351,5,5,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,30053,6,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,22785,7,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
40,35129,0,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
40,36825,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,34386,3,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,33307,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
28,28093,7,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
46,24490,0,3,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0
43,15478,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,35883,7,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,28410,7,2,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,25026,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,27897,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
32,22573,6,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,24078,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
33,55092,3,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
39,38576,0,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,25152,0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
28,24281,5,3,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
37,36039,4,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,20951,2,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
45,25733,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
32,22507,0,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,35443,0,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,23660,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
37,22944,6,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
35,21630,2,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
43,37475,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,25448,0,3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
54,23090,0,2,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,16662,6,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
22,26249,7,2,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
42,23075,2,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
36,26700,0,6,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,38516,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
58,28529,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
29,20183,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
44,25890,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
40,25205,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,30218,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
29,24772,3,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
25,27136,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,23040,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
45,31137,7,3,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,27829,0,4,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,23133,7,5,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
27,20487,1,3,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
53,18847,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
27,23480,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
31,22536,0,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
50,23395,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
52,26569,0,4,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
38,24409,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,23519,4,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
34,27509,6,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
52,24125,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
60,38021,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
30,28445,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
28,33837,0,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
38,20872,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
30,21512,7,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0
34,22251,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
35,21992,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
35,24205,7,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
26,23399,0,3,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
27,49619,5,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
29,21065,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
55,36227,0,3,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
44,49600,0,5,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
39,30750,7,4,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
33,23729,4,2,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0
29,33848,5,5,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
